Year,Month,State,COVID-19_Deaths,Sex_Label,MonthlyRate,Start_Year,End_Year,Gender_All,Gender_Female,Gender_Male
2022,6,Utah,69,All,36.0,2021,2022,True,False,False
2022,2,Utah,294,All,40.4,2021,2022,True,False,False
2022,3,Utah,98,All,12.1,2021,2022,True,False,False
2021,12,Utah,291,All,38.9,2021,2022,True,False,False
2022,7,Utah,92,All,34.5,2021,2022,True,False,False
2022,4,Utah,25,All,7.1,2021,2022,True,False,False
2021,11,Utah,365,All,37.8,2021,2022,True,False,False
2022,5,Utah,24,All,17.2,2021,2022,True,False,False
2021,10,Utah,398,All,39.8,2021,2022,True,False,False
2022,8,Utah,58,All,24.4,2021,2022,True,False,False
2022,1,Utah,408,All,104.2,2021,2022,True,False,False
2022,9,Utah,47,All,16.7,2021,2022,True,False,False
2022,7,Utah,92,All,32.0,2021,2022,True,False,False
2022,6,Utah,69,All,20.3,2021,2022,True,False,False
2021,10,Utah,398,All,38.5,2021,2022,True,False,False
2022,8,Utah,58,All,18.9,2021,2022,True,False,False
2022,5,Utah,24,All,10.1,2021,2022,True,False,False
2022,3,Utah,98,All,13.6,2021,2022,True,False,False
2022,4,Utah,25,All,4.8,2021,2022,True,False,False
2022,9,Utah,47,All,9.0,2021,2022,True,False,False
2021,12,Utah,291,All,35.4,2021,2022,True,False,False
2021,11,Utah,365,All,37.6,2021,2022,True,False,False
2022,1,Utah,408,All,98.0,2021,2022,True,False,False
2022,2,Utah,294,All,34.1,2021,2022,True,False,False
2022,8,Utah,58,All,21.9,2021,2022,True,False,False
2021,11,Utah,365,All,41.3,2021,2022,True,False,False
2022,4,Utah,25,All,8.3,2021,2022,True,False,False
2022,6,Utah,69,All,24.8,2021,2022,True,False,False
2022,9,Utah,47,All,17.5,2021,2022,True,False,False
2022,2,Utah,294,All,37.1,2021,2022,True,False,False
2022,5,Utah,24,All,9.6,2021,2022,True,False,False
2021,12,Utah,291,All,41.3,2021,2022,True,False,False
2022,3,Utah,98,All,13.8,2021,2022,True,False,False
2021,10,Utah,398,All,41.3,2021,2022,True,False,False
2022,1,Utah,408,All,177.5,2021,2022,True,False,False
2022,7,Utah,92,All,33.5,2021,2022,True,False,False
2021,12,Utah,291,All,86.5,2021,2022,True,False,False
2022,4,Utah,25,All,24.7,2021,2022,True,False,False
2022,7,Utah,92,All,12.8,2021,2022,True,False,False
2022,3,Utah,98,All,37.1,2021,2022,True,False,False
2021,10,Utah,398,All,123.6,2021,2022,True,False,False
2022,5,Utah,24,All,0.0,2021,2022,True,False,False
2021,11,Utah,365,All,61.8,2021,2022,True,False,False
2022,6,Utah,69,All,12.8,2021,2022,True,False,False
2022,9,Utah,47,All,0.0,2021,2022,True,False,False
2022,2,Utah,294,All,61.8,2021,2022,True,False,False
2022,8,Utah,58,All,12.8,2021,2022,True,False,False
2022,1,Utah,408,All,148.4,2021,2022,True,False,False
2022,1,Utah,408,All,155.8,2021,2022,True,False,False
2022,7,Utah,92,All,53.1,2021,2022,True,False,False
2022,9,Utah,47,All,74.4,2021,2022,True,False,False
2021,10,Utah,398,All,36.7,2021,2022,True,False,False
2021,12,Utah,291,All,73.3,2021,2022,True,False,False
2022,3,Utah,98,All,13.7,2021,2022,True,False,False
2022,6,Utah,69,All,95.7,2021,2022,True,False,False
2022,5,Utah,24,All,18.3,2021,2022,True,False,False
2022,8,Utah,58,All,31.9,2021,2022,True,False,False
2022,2,Utah,294,All,50.4,2021,2022,True,False,False
2022,4,Utah,25,All,4.6,2021,2022,True,False,False
2021,11,Utah,365,All,41.2,2021,2022,True,False,False
2022,6,Utah,69,All,41.7,2021,2022,True,False,False
2022,7,Utah,92,All,35.0,2021,2022,True,False,False
2022,4,Utah,25,All,7.6,2021,2022,True,False,False
2021,11,Utah,365,All,35.6,2021,2022,True,False,False
2022,5,Utah,24,All,20.1,2021,2022,True,False,False
2022,2,Utah,294,All,41.8,2021,2022,True,False,False
2022,9,Utah,47,All,18.6,2021,2022,True,False,False
2021,12,Utah,291,All,38.0,2021,2022,True,False,False
2022,3,Utah,98,All,11.4,2021,2022,True,False,False
2021,10,Utah,398,All,38.0,2021,2022,True,False,False
2022,1,Utah,408,All,96.0,2021,2022,True,False,False
2022,8,Utah,58,All,26.6,2021,2022,True,False,False
2022,8,Utah,58,Female,24.2,2021,2022,False,True,False
2022,3,Utah,98,Female,12.6,2021,2022,False,True,False
2021,11,Utah,365,Female,35.6,2021,2022,False,True,False
2022,9,Utah,47,Female,19.2,2021,2022,False,True,False
2022,5,Utah,24,Female,16.3,2021,2022,False,True,False
2022,6,Utah,69,Female,37.6,2021,2022,False,True,False
2022,4,Utah,25,Female,6.0,2021,2022,False,True,False
2022,1,Utah,408,Female,107.3,2021,2022,False,True,False
2022,7,Utah,92,Female,38.4,2021,2022,False,True,False
2021,12,Utah,291,Female,37.5,2021,2022,False,True,False
2022,2,Utah,294,Female,41.2,2021,2022,False,True,False
2021,10,Utah,398,Female,36.4,2021,2022,False,True,False
2022,3,Utah,98,Male,11.7,2021,2022,False,False,True
2022,9,Utah,47,Male,14.2,2021,2022,False,False,True
2022,8,Utah,58,Male,24.7,2021,2022,False,False,True
2021,12,Utah,291,Male,40.4,2021,2022,False,False,True
2022,6,Utah,69,Male,34.4,2021,2022,False,False,True
2021,10,Utah,398,Male,43.1,2021,2022,False,False,True
2022,4,Utah,25,Male,8.2,2021,2022,False,False,True
2021,11,Utah,365,Male,40.1,2021,2022,False,False,True
2022,7,Utah,92,Male,30.7,2021,2022,False,False,True
2022,2,Utah,294,Male,39.6,2021,2022,False,False,True
2022,1,Utah,408,Male,101.2,2021,2022,False,False,True
2022,5,Utah,24,Male,18.0,2021,2022,False,False,True
2022,1,Utah,408,All,131.7,2021,2022,True,False,False
2022,4,Utah,25,All,8.9,2021,2022,True,False,False
2022,9,Utah,47,All,19.3,2021,2022,True,False,False
2022,2,Utah,294,All,50.4,2021,2022,True,False,False
2022,8,Utah,58,All,28.9,2021,2022,True,False,False
2021,12,Utah,291,All,49.6,2021,2022,True,False,False
2021,10,Utah,398,All,52.2,2021,2022,True,False,False
2022,7,Utah,92,All,41.3,2021,2022,True,False,False
2021,11,Utah,365,All,47.8,2021,2022,True,False,False
2022,3,Utah,98,All,14.7,2021,2022,True,False,False
2022,6,Utah,69,All,44.7,2021,2022,True,False,False
2022,5,Utah,24,All,21.6,2021,2022,True,False,False
2022,1,Utah,408,All,25.4,2021,2022,True,False,False
2022,8,Utah,58,All,11.9,2021,2022,True,False,False
2022,7,Utah,92,All,15.5,2021,2022,True,False,False
2022,2,Utah,294,All,11.7,2021,2022,True,False,False
2021,10,Utah,398,All,4.2,2021,2022,True,False,False
2022,9,Utah,47,All,9.3,2021,2022,True,False,False
2022,6,Utah,69,All,11.5,2021,2022,True,False,False
2022,4,Utah,25,All,2.0,2021,2022,True,False,False
2021,11,Utah,365,All,9.4,2021,2022,True,False,False
2022,5,Utah,24,All,4.6,2021,2022,True,False,False
2022,3,Utah,98,All,4.9,2021,2022,True,False,False
2021,12,Utah,291,All,8.5,2021,2022,True,False,False
2021,11,Utah,365,All,162.8,2021,2022,True,False,False
2022,4,Utah,25,All,67.5,2021,2022,True,False,False
2022,2,Utah,294,All,230.2,2021,2022,True,False,False
2022,1,Utah,408,All,444.6,2021,2022,True,False,False
2022,7,Utah,92,All,255.4,2021,2022,True,False,False
2022,9,Utah,47,All,159.0,2021,2022,True,False,False
2022,8,Utah,58,All,178.3,2021,2022,True,False,False
2022,5,Utah,24,All,162.8,2021,2022,True,False,False
2021,12,Utah,291,All,142.9,2021,2022,True,False,False
2022,3,Utah,98,All,61.5,2021,2022,True,False,False
2021,10,Utah,398,All,176.7,2021,2022,True,False,False
2022,6,Utah,69,All,298.7,2021,2022,True,False,False
2021,12,Utah,291,All,12.8,2021,2022,True,False,False
2022,8,Utah,58,All,10.6,2021,2022,True,False,False
2022,1,Utah,408,All,23.9,2021,2022,True,False,False
2022,5,Utah,24,All,3.2,2021,2022,True,False,False
2022,3,Utah,98,All,8.0,2021,2022,True,False,False
2022,4,Utah,25,All,6.4,2021,2022,True,False,False
2022,2,Utah,294,All,11.2,2021,2022,True,False,False
2021,11,Utah,365,All,4.8,2021,2022,True,False,False
2021,10,Utah,398,All,4.8,2021,2022,True,False,False
2022,9,Utah,47,All,10.6,2021,2022,True,False,False
2022,7,Utah,92,All,19.5,2021,2022,True,False,False
2022,6,Utah,69,All,14.2,2021,2022,True,False,False
2022,3,Utah,98,All,39.7,2021,2022,True,False,False
2022,8,Utah,58,All,103.5,2021,2022,True,False,False
2022,7,Utah,92,All,96.1,2021,2022,True,False,False
2021,12,Utah,291,All,53.0,2021,2022,True,False,False
2022,1,Utah,408,All,192.0,2021,2022,True,False,False
2022,4,Utah,25,All,13.2,2021,2022,True,False,False
2022,9,Utah,47,All,59.2,2021,2022,True,False,False
2021,10,Utah,398,All,26.5,2021,2022,True,False,False
2021,11,Utah,365,All,79.4,2021,2022,True,False,False
2022,6,Utah,69,All,110.9,2021,2022,True,False,False
2022,2,Utah,294,All,72.8,2021,2022,True,False,False
2022,5,Utah,24,All,53.0,2021,2022,True,False,False
2022,3,Utah,98,All,96.1,2021,2022,True,False,False
2022,2,Utah,294,All,272.3,2021,2022,True,False,False
2022,4,Utah,25,All,88.1,2021,2022,True,False,False
2021,11,Utah,365,All,264.3,2021,2022,True,False,False
2021,10,Utah,398,All,240.3,2021,2022,True,False,False
2022,8,Utah,58,All,324.1,2021,2022,True,False,False
2021,12,Utah,291,All,232.3,2021,2022,True,False,False
2022,6,Utah,69,All,496.3,2021,2022,True,False,False
2022,5,Utah,24,All,224.3,2021,2022,True,False,False
2022,9,Utah,47,All,253.2,2021,2022,True,False,False
2022,7,Utah,92,All,425.4,2021,2022,True,False,False
2022,1,Utah,408,All,536.6,2021,2022,True,False,False
2022,2,Utah,294,All,216.4,2021,2022,True,False,False
2022,1,Utah,408,All,414.3,2021,2022,True,False,False
2021,12,Utah,291,All,113.5,2021,2022,True,False,False
2022,8,Utah,58,All,132.8,2021,2022,True,False,False
2022,6,Utah,69,All,237.1,2021,2022,True,False,False
2021,10,Utah,398,All,155.7,2021,2022,True,False,False
2022,7,Utah,92,All,202.3,2021,2022,True,False,False
2022,9,Utah,47,All,129.6,2021,2022,True,False,False
2022,4,Utah,25,All,60.7,2021,2022,True,False,False
2022,5,Utah,24,All,142.5,2021,2022,True,False,False
2021,11,Utah,365,All,129.3,2021,2022,True,False,False
2022,3,Utah,98,All,50.1,2021,2022,True,False,False
2021,11,Utah,365,All,74.2,2021,2022,True,False,False
2021,12,Utah,291,All,99.3,2021,2022,True,False,False
2022,6,Utah,69,All,92.1,2021,2022,True,False,False
2022,8,Utah,58,All,62.3,2021,2022,True,False,False
2022,4,Utah,25,All,16.0,2021,2022,True,False,False
2022,2,Utah,294,All,85.6,2021,2022,True,False,False
2022,7,Utah,92,All,89.4,2021,2022,True,False,False
2022,1,Utah,408,All,240.8,2021,2022,True,False,False
2022,3,Utah,98,All,25.1,2021,2022,True,False,False
2021,10,Utah,398,All,103.8,2021,2022,True,False,False
2022,9,Utah,47,All,32.5,2021,2022,True,False,False
2022,5,Utah,24,All,43.4,2021,2022,True,False,False
2022,7,Utah,92,All,26.0,2021,2022,True,False,False
2022,8,Utah,58,All,15.0,2021,2022,True,False,False
2022,9,Utah,47,All,4.8,2021,2022,True,False,False
2021,11,Utah,365,All,46.8,2021,2022,True,False,False
2022,4,Utah,25,All,5.6,2021,2022,True,False,False
2021,10,Utah,398,All,40.5,2021,2022,True,False,False
2021,12,Utah,291,All,36.8,2021,2022,True,False,False
2022,1,Utah,408,All,84.2,2021,2022,True,False,False
2022,2,Utah,294,All,27.4,2021,2022,True,False,False
2022,6,Utah,69,All,21.9,2021,2022,True,False,False
2022,5,Utah,24,All,5.0,2021,2022,True,False,False
2022,3,Utah,98,All,13.1,2021,2022,True,False,False
2022,7,Utah,92,All,14.1,2021,2022,True,False,False
2022,2,Utah,294,All,32.3,2021,2022,True,False,False
2021,11,Utah,365,All,30.7,2021,2022,True,False,False
2022,5,Utah,24,All,9.7,2021,2022,True,False,False
2022,6,Utah,69,All,16.5,2021,2022,True,False,False
2022,9,Utah,47,All,8.8,2021,2022,True,False,False
2022,3,Utah,98,All,7.5,2021,2022,True,False,False
2021,12,Utah,291,All,33.4,2021,2022,True,False,False
2022,4,Utah,25,All,5.4,2021,2022,True,False,False
2021,10,Utah,398,All,31.8,2021,2022,True,False,False
2022,1,Utah,408,All,92.7,2021,2022,True,False,False
2022,8,Utah,58,All,9.4,2021,2022,True,False,False
2021,12,Utah,291,All,17.0,2021,2022,True,False,False
2021,11,Utah,365,All,13.7,2021,2022,True,False,False
2022,5,Utah,24,All,5.2,2021,2022,True,False,False
2022,3,Utah,98,All,4.7,2021,2022,True,False,False
2022,8,Utah,58,All,11.9,2021,2022,True,False,False
2021,10,Utah,398,All,16.0,2021,2022,True,False,False
2022,6,Utah,69,All,14.1,2021,2022,True,False,False
2022,4,Utah,25,All,1.9,2021,2022,True,False,False
2022,1,Utah,408,All,64.2,2021,2022,True,False,False
2022,9,Utah,47,All,9.2,2021,2022,True,False,False
2022,7,Utah,92,All,13.5,2021,2022,True,False,False
2022,2,Utah,294,All,25.5,2021,2022,True,False,False
2021,10,Utah,398,All,1.8,2021,2022,True,False,False
2022,2,Utah,294,All,9.1,2021,2022,True,False,False
2022,4,Utah,25,All,0.0,2021,2022,True,False,False
2022,8,Utah,58,All,5.0,2021,2022,True,False,False
2022,6,Utah,69,All,4.0,2021,2022,True,False,False
2022,5,Utah,24,All,0.9,2021,2022,True,False,False
2022,7,Utah,92,All,10.0,2021,2022,True,False,False
2021,12,Utah,291,All,3.6,2021,2022,True,False,False
2022,1,Utah,408,All,20.0,2021,2022,True,False,False
2021,11,Utah,365,All,6.4,2021,2022,True,False,False
2022,9,Utah,47,All,6.0,2021,2022,True,False,False
2022,3,Utah,98,All,1.8,2021,2022,True,False,False
2022,9,Utah,47,All,5.6,2021,2022,True,False,False
2022,5,Utah,24,All,2.5,2021,2022,True,False,False
2022,1,Utah,408,All,10.1,2021,2022,True,False,False
2022,3,Utah,98,All,1.7,2021,2022,True,False,False
2022,8,Utah,58,All,7.4,2021,2022,True,False,False
2022,6,Utah,69,All,4.6,2021,2022,True,False,False
2021,10,Utah,398,All,3.4,2021,2022,True,False,False
2022,7,Utah,92,All,8.3,2021,2022,True,False,False
2021,12,Utah,291,All,5.0,2021,2022,True,False,False
2021,11,Utah,365,All,5.9,2021,2022,True,False,False
2022,4,Utah,25,All,0.0,2021,2022,True,False,False
2022,2,Utah,294,All,6.7,2021,2022,True,False,False
2021,10,Utah,398,All,6.3,2021,2022,True,False,False
2021,12,Utah,291,All,6.3,2021,2022,True,False,False
2022,4,Utah,25,All,6.3,2021,2022,True,False,False
2022,8,Utah,58,All,9.4,2021,2022,True,False,False
2022,1,Utah,408,All,21.1,2021,2022,True,False,False
2022,6,Utah,69,All,11.7,2021,2022,True,False,False
2022,2,Utah,294,All,6.3,2021,2022,True,False,False
2022,7,Utah,92,All,18.8,2021,2022,True,False,False
2021,11,Utah,365,All,4.2,2021,2022,True,False,False
2022,9,Utah,47,All,7.0,2021,2022,True,False,False
2022,3,Utah,98,All,6.3,2021,2022,True,False,False
2022,5,Utah,24,All,2.1,2021,2022,True,False,False
2022,8,Utah,58,All,14.5,2021,2022,True,False,False
2022,4,Utah,25,All,6.5,2021,2022,True,False,False
2022,6,Utah,69,All,21.8,2021,2022,True,False,False
2022,3,Utah,98,All,13.0,2021,2022,True,False,False
2021,12,Utah,291,All,32.5,2021,2022,True,False,False
2021,11,Utah,365,All,6.5,2021,2022,True,False,False
2022,9,Utah,47,All,21.8,2021,2022,True,False,False
2022,1,Utah,408,All,32.5,2021,2022,True,False,False
2022,2,Utah,294,All,26.0,2021,2022,True,False,False
2022,7,Utah,92,All,21.8,2021,2022,True,False,False
2022,5,Utah,24,All,6.5,2021,2022,True,False,False
2021,10,Utah,398,All,0.0,2021,2022,True,False,False
2022,2,Utah,294,All,53.0,2021,2022,True,False,False
2021,10,Utah,398,All,0.0,2021,2022,True,False,False
2022,3,Utah,98,All,53.0,2021,2022,True,False,False
2022,1,Utah,408,All,132.4,2021,2022,True,False,False
2021,12,Utah,291,All,0.0,2021,2022,True,False,False
2022,5,Utah,24,All,26.5,2021,2022,True,False,False
2022,8,Utah,58,All,29.6,2021,2022,True,False,False
2021,11,Utah,365,All,39.7,2021,2022,True,False,False
2022,7,Utah,92,All,74.0,2021,2022,True,False,False
2022,6,Utah,69,All,74.0,2021,2022,True,False,False
2022,4,Utah,25,All,0.0,2021,2022,True,False,False
2022,9,Utah,47,All,14.8,2021,2022,True,False,False
2022,8,Utah,58,All,177.5,2021,2022,True,False,False
2022,5,Utah,24,All,79.4,2021,2022,True,False,False
2021,10,Utah,398,All,53.0,2021,2022,True,False,False
2022,2,Utah,294,All,92.7,2021,2022,True,False,False
2022,3,Utah,98,All,26.5,2021,2022,True,False,False
2021,11,Utah,365,All,119.1,2021,2022,True,False,False
2022,1,Utah,408,All,251.5,2021,2022,True,False,False
2021,12,Utah,291,All,105.9,2021,2022,True,False,False
2022,6,Utah,69,All,147.9,2021,2022,True,False,False
2022,4,Utah,25,All,26.5,2021,2022,True,False,False
2022,9,Utah,47,All,103.5,2021,2022,True,False,False
2022,7,Utah,92,All,118.3,2021,2022,True,False,False
2022,7,Utah,92,All,149.1,2021,2022,True,False,False
2022,3,Utah,98,All,38.4,2021,2022,True,False,False
2022,2,Utah,294,All,138.4,2021,2022,True,False,False
2022,5,Utah,24,All,87.0,2021,2022,True,False,False
2022,6,Utah,69,All,166.5,2021,2022,True,False,False
2021,11,Utah,365,All,106.5,2021,2022,True,False,False
2022,9,Utah,47,All,78.0,2021,2022,True,False,False
2022,1,Utah,408,All,315.2,2021,2022,True,False,False
2022,8,Utah,58,All,104.0,2021,2022,True,False,False
2022,4,Utah,25,All,34.8,2021,2022,True,False,False
2021,12,Utah,291,All,115.2,2021,2022,True,False,False
2021,10,Utah,398,All,130.4,2021,2022,True,False,False
2022,3,Utah,98,All,16.9,2021,2022,True,False,False
2022,4,Utah,25,All,3.8,2021,2022,True,False,False
2021,10,Utah,398,All,65.9,2021,2022,True,False,False
2022,5,Utah,24,All,18.0,2021,2022,True,False,False
2022,8,Utah,58,All,27.9,2021,2022,True,False,False
2022,2,Utah,294,All,51.2,2021,2022,True,False,False
2021,12,Utah,291,All,65.4,2021,2022,True,False,False
2022,7,Utah,92,All,38.4,2021,2022,True,False,False
2022,9,Utah,47,All,13.0,2021,2022,True,False,False
2022,1,Utah,408,All,152.6,2021,2022,True,False,False
2021,11,Utah,365,All,61.0,2021,2022,True,False,False
2022,6,Utah,69,All,43.3,2021,2022,True,False,False
2022,1,Utah,408,All,79.4,2021,2022,True,False,False
2021,11,Utah,365,All,28.9,2021,2022,True,False,False
2022,5,Utah,24,All,6.6,2021,2022,True,False,False
2022,9,Utah,47,All,7.8,2021,2022,True,False,False
2022,2,Utah,294,All,28.3,2021,2022,True,False,False
2021,12,Utah,291,All,28.1,2021,2022,True,False,False
2022,4,Utah,25,All,4.1,2021,2022,True,False,False
2022,7,Utah,92,All,17.4,2021,2022,True,False,False
2022,8,Utah,58,All,12.0,2021,2022,True,False,False
2021,10,Utah,398,All,28.3,2021,2022,True,False,False
2022,6,Utah,69,All,17.2,2021,2022,True,False,False
2022,3,Utah,98,All,8.1,2021,2022,True,False,False
2022,6,Utah,69,All,4.3,2021,2022,True,False,False
2022,1,Utah,408,All,14.8,2021,2022,True,False,False
2021,11,Utah,365,All,6.1,2021,2022,True,False,False
2022,3,Utah,98,All,1.7,2021,2022,True,False,False
2022,8,Utah,58,All,6.2,2021,2022,True,False,False
2022,5,Utah,24,All,1.7,2021,2022,True,False,False
2022,9,Utah,47,All,5.8,2021,2022,True,False,False
2022,4,Utah,25,All,0.0,2021,2022,True,False,False
2022,2,Utah,294,All,7.9,2021,2022,True,False,False
2022,7,Utah,92,All,9.1,2021,2022,True,False,False
2021,12,Utah,291,All,4.4,2021,2022,True,False,False
2021,10,Utah,398,All,2.6,2021,2022,True,False,False
2022,1,Utah,408,All,56.5,2021,2022,True,False,False
2022,4,Utah,25,All,7.7,2021,2022,True,False,False
2021,11,Utah,365,All,19.3,2021,2022,True,False,False
2022,2,Utah,294,All,23.1,2021,2022,True,False,False
2022,7,Utah,92,All,34.3,2021,2022,True,False,False
2021,10,Utah,398,All,9.0,2021,2022,True,False,False
2022,3,Utah,98,All,14.1,2021,2022,True,False,False
2022,9,Utah,47,All,20.0,2021,2022,True,False,False
2022,6,Utah,69,All,32.9,2021,2022,True,False,False
2022,5,Utah,24,All,12.8,2021,2022,True,False,False
2022,8,Utah,58,All,28.6,2021,2022,True,False,False
2021,12,Utah,291,All,20.6,2021,2022,True,False,False
2022,3,Tennessee,604,All,9.2,2021,2022,True,False,False
2022,8,Tennessee,442,All,41.7,2021,2022,True,False,False
2021,12,Tennessee,927,All,54.6,2021,2022,True,False,False
2022,5,Tennessee,156,All,15.9,2021,2022,True,False,False
2022,4,Tennessee,172,All,5.1,2021,2022,True,False,False
2021,10,Tennessee,1573,All,30.9,2021,2022,True,False,False
2022,1,Tennessee,2137,All,132.2,2021,2022,True,False,False
2021,11,Tennessee,687,All,25.1,2021,2022,True,False,False
2022,2,Tennessee,1831,All,48.9,2021,2022,True,False,False
2022,6,Tennessee,215,All,29.1,2021,2022,True,False,False
2022,9,Tennessee,366,All,25.3,2021,2022,True,False,False
2022,7,Tennessee,405,All,46.2,2021,2022,True,False,False
2022,5,Tennessee,156,All,4.6,2021,2022,True,False,False
2021,11,Tennessee,687,All,12.6,2021,2022,True,False,False
2022,3,Tennessee,604,All,5.3,2021,2022,True,False,False
2022,6,Tennessee,215,All,15.9,2021,2022,True,False,False
2021,10,Tennessee,1573,All,21.2,2021,2022,True,False,False
2022,4,Tennessee,172,All,2.0,2021,2022,True,False,False
2022,8,Tennessee,442,All,21.4,2021,2022,True,False,False
2022,2,Tennessee,1831,All,23.1,2021,2022,True,False,False
2021,12,Tennessee,927,All,30.4,2021,2022,True,False,False
2022,1,Tennessee,2137,All,111.8,2021,2022,True,False,False
2022,9,Tennessee,366,All,11.0,2021,2022,True,False,False
2022,7,Tennessee,405,All,19.3,2021,2022,True,False,False
2021,12,Tennessee,927,All,9.7,2021,2022,True,False,False
2022,6,Tennessee,215,All,22.6,2021,2022,True,False,False
2021,10,Tennessee,1573,All,11.4,2021,2022,True,False,False
2022,7,Tennessee,405,All,26.1,2021,2022,True,False,False
2022,4,Tennessee,172,All,1.6,2021,2022,True,False,False
2022,1,Tennessee,2137,All,48.7,2021,2022,True,False,False
2022,5,Tennessee,156,All,9.7,2021,2022,True,False,False
2022,8,Tennessee,442,All,12.2,2021,2022,True,False,False
2022,3,Tennessee,604,All,1.6,2021,2022,True,False,False
2022,9,Tennessee,366,All,8.7,2021,2022,True,False,False
2021,11,Tennessee,687,All,8.1,2021,2022,True,False,False
2022,2,Tennessee,1831,All,13.0,2021,2022,True,False,False
2022,5,Tennessee,156,All,0.0,2021,2022,True,False,False
2022,8,Tennessee,442,All,0.0,2021,2022,True,False,False
2021,12,Tennessee,927,All,44.5,2021,2022,True,False,False
2021,11,Tennessee,687,All,44.5,2021,2022,True,False,False
2022,4,Tennessee,172,All,0.0,2021,2022,True,False,False
2022,1,Tennessee,2137,All,44.5,2021,2022,True,False,False
2022,3,Tennessee,604,All,0.0,2021,2022,True,False,False
2022,2,Tennessee,1831,All,0.0,2021,2022,True,False,False
2022,9,Tennessee,366,All,71.1,2021,2022,True,False,False
2021,10,Tennessee,1573,All,0.0,2021,2022,True,False,False
2022,6,Tennessee,215,All,23.7,2021,2022,True,False,False
2022,7,Tennessee,405,All,23.7,2021,2022,True,False,False
2022,7,Tennessee,405,All,59.3,2021,2022,True,False,False
2021,11,Tennessee,687,All,26.9,2021,2022,True,False,False
2022,8,Tennessee,442,All,50.1,2021,2022,True,False,False
2022,9,Tennessee,366,All,21.7,2021,2022,True,False,False
2022,5,Tennessee,156,All,22.1,2021,2022,True,False,False
2022,4,Tennessee,172,All,4.8,2021,2022,True,False,False
2021,12,Tennessee,927,All,75.5,2021,2022,True,False,False
2021,10,Tennessee,1573,All,41.2,2021,2022,True,False,False
2022,1,Tennessee,2137,All,195.6,2021,2022,True,False,False
2022,6,Tennessee,215,All,40.1,2021,2022,True,False,False
2022,2,Tennessee,1831,All,54.4,2021,2022,True,False,False
2022,3,Tennessee,604,All,12.9,2021,2022,True,False,False
2022,3,Tennessee,604,All,9.1,2021,2022,True,False,False
2022,2,Tennessee,1831,All,52.0,2021,2022,True,False,False
2022,6,Tennessee,215,All,28.6,2021,2022,True,False,False
2022,5,Tennessee,156,All,16.2,2021,2022,True,False,False
2022,7,Tennessee,405,All,47.3,2021,2022,True,False,False
2022,8,Tennessee,442,All,42.5,2021,2022,True,False,False
2021,11,Tennessee,687,All,26.1,2021,2022,True,False,False
2021,10,Tennessee,1573,All,29.0,2021,2022,True,False,False
2022,9,Tennessee,366,All,27.7,2021,2022,True,False,False
2022,4,Tennessee,172,All,5.8,2021,2022,True,False,False
2022,1,Tennessee,2137,All,122.0,2021,2022,True,False,False
2021,12,Tennessee,927,All,52.7,2021,2022,True,False,False
2022,9,Tennessee,366,Female,26.1,2021,2022,False,True,False
2022,7,Tennessee,405,Female,51.9,2021,2022,False,True,False
2022,8,Tennessee,442,Female,42.5,2021,2022,False,True,False
2022,2,Tennessee,1831,Female,50.7,2021,2022,False,True,False
2021,11,Tennessee,687,Female,24.2,2021,2022,False,True,False
2021,10,Tennessee,1573,Female,30.3,2021,2022,False,True,False
2022,3,Tennessee,604,Female,8.5,2021,2022,False,True,False
2021,12,Tennessee,927,Female,53.6,2021,2022,False,True,False
2022,4,Tennessee,172,Female,5.8,2021,2022,False,True,False
2022,5,Tennessee,156,Female,17.1,2021,2022,False,True,False
2022,1,Tennessee,2137,Female,131.5,2021,2022,False,True,False
2022,6,Tennessee,215,Female,31.7,2021,2022,False,True,False
2021,12,Tennessee,927,Male,55.7,2021,2022,False,False,True
2021,10,Tennessee,1573,Male,31.6,2021,2022,False,False,True
2022,9,Tennessee,366,Male,24.5,2021,2022,False,False,True
2022,8,Tennessee,442,Male,40.9,2021,2022,False,False,True
2022,4,Tennessee,172,Male,4.5,2021,2022,False,False,True
2022,1,Tennessee,2137,Male,133.0,2021,2022,False,False,True
2022,3,Tennessee,604,Male,9.8,2021,2022,False,False,True
2022,6,Tennessee,215,Male,26.4,2021,2022,False,False,True
2022,5,Tennessee,156,Male,14.6,2021,2022,False,False,True
2021,11,Tennessee,687,Male,26.1,2021,2022,False,False,True
2022,2,Tennessee,1831,Male,47.0,2021,2022,False,False,True
2022,7,Tennessee,405,Male,40.3,2021,2022,False,False,True
2021,11,Tennessee,687,All,31.8,2021,2022,True,False,False
2021,10,Tennessee,1573,All,39.3,2021,2022,True,False,False
2022,7,Tennessee,405,All,56.8,2021,2022,True,False,False
2022,4,Tennessee,172,All,6.5,2021,2022,True,False,False
2022,8,Tennessee,442,All,50.8,2021,2022,True,False,False
2022,6,Tennessee,215,All,35.6,2021,2022,True,False,False
2022,1,Tennessee,2137,All,162.0,2021,2022,True,False,False
2022,9,Tennessee,366,All,31.4,2021,2022,True,False,False
2022,2,Tennessee,1831,All,59.9,2021,2022,True,False,False
2022,5,Tennessee,156,All,19.9,2021,2022,True,False,False
2021,12,Tennessee,927,All,69.4,2021,2022,True,False,False
2022,3,Tennessee,604,All,11.1,2021,2022,True,False,False
2022,1,Tennessee,2137,All,30.7,2021,2022,True,False,False
2022,4,Tennessee,172,All,0.5,2021,2022,True,False,False
